chr	beg	end	mid	qchr	qbeg	qend	id	gid	type
1	276000000	277000000	hs08	1	276196395	276196396	3968	Zm00001d033830	cis
1	276000000	277000000	hs08	1	276612366	276612367	16602	Zm00001d015239	trans
1	276000000	277000000	hs08	1	276451461	276451462	16529	Zm00001d015118	trans
1	276000000	277000000	hs08	1	276451461	276451462	29841	Zm00001d025354	trans
1	276000000	277000000	hs08	1	276451461	276451462	28643	Zm00001d048454	trans
1	276000000	277000000	hs08	1	276451461	276451462	21415	Zm00001d018864	trans
1	276000000	277000000	hs08	1	276612366	276612367	3835	Zm00001d033602	cis
1	276000000	277000000	hs08	1	276196395	276196396	15365	Zm00001d013383	trans
1	276000000	277000000	hs08	1	276451461	276451462	8037	Zm00001d007288	trans
1	276000000	277000000	hs08	1	276612366	276612367	4089	Zm00001d033992	cis
1	276000000	277000000	hs08	1	276451461	276451462	28231	Zm00001d047917	trans
1	276000000	277000000	hs08	1	276451461	276451462	19562	Zm00001d036981	trans
1	276000000	277000000	hs08	1	276451461	276451462	24320	Zm00001d009352	trans
1	276000000	277000000	hs08	1	276451461	276451462	24117	Zm00001d008874	trans
1	276000000	277000000	hs08	1	276612366	276612367	4058	Zm00001d033954	cis
1	276000000	277000000	hs08	1	276451461	276451462	11873	Zm00001d048860	trans
1	276000000	277000000	hs08	1	276451461	276451462	12604	Zm00001d050253	trans
1	276000000	277000000	hs08	1	276196395	276196396	21770	Zm00001d019553	trans
1	276000000	277000000	hs08	1	276451461	276451462	30082	Zm00001d025793	trans
1	276000000	277000000	hs08	1	276451461	276451462	28750	Zm00001d048562	trans
1	276000000	277000000	hs08	1	276451461	276451462	4047	Zm00001d033933	cis
2	3000000	5000000	hs09	2	3087643	3087644	527	Zm00001d027988	trans
2	3000000	5000000	hs09	2	3179623	3179624	24911	Zm00001d010411	trans
2	3000000	5000000	hs09	2	3087643	3087644	29938	Zm00001d025567	trans
2	3000000	5000000	hs09	2	3369069	3369070	4897	Zm00001d001858	cis
2	3000000	5000000	hs09	2	3114221	3114222	11586	Zm00001d044553	trans
2	3000000	5000000	hs09	2	3179623	3179624	24652	Zm00001d009918	trans
2	3000000	5000000	hs09	2	3712881	3712882	3573	Zm00001d033194	trans
2	3000000	5000000	hs09	2	3179623	3179624	14766	Zm00001d053983	trans
2	3000000	5000000	hs09	2	3179623	3179624	3334	Zm00001d032773	trans
2	3000000	5000000	hs09	2	3564873	3564874	26669	Zm00001d045102	trans
2	3000000	5000000	hs09	2	3712881	3712882	19889	Zm00001d037495	trans
2	3000000	5000000	hs09	2	3564873	3564874	18895	Zm00001d035598	trans
2	3000000	5000000	hs09	2	3712881	3712882	278	Zm00001d027613	trans
2	3000000	5000000	hs09	2	3564873	3564874	10244	Zm00001d042653	trans
2	3000000	5000000	hs09	2	3712881	3712882	10994	Zm00001d043742	trans
2	3000000	5000000	hs09	2	3369069	3369070	7035	Zm00001d005762	trans
2	3000000	5000000	hs09	2	3712881	3712882	1265	Zm00001d029038	trans
2	3000000	5000000	hs09	2	3369633	3369634	17153	Zm00001d016465	trans
2	3000000	5000000	hs09	2	3564873	3564874	10788	Zm00001d043422	trans
2	3000000	5000000	hs09	2	3179623	3179624	18133	Zm00001d018004	trans
2	3000000	5000000	hs09	2	3564873	3564874	4609	Zm00001d034705	trans
2	3000000	5000000	hs09	2	3564873	3564874	28742	Zm00001d048551	trans
2	3000000	5000000	hs09	2	3087643	3087644	22978	Zm00001d021718	trans
2	3000000	5000000	hs09	2	3369633	3369634	25719	Zm00001d011750	trans
2	3000000	5000000	hs09	2	3087643	3087644	2027	Zm00001d030518	trans
2	3000000	5000000	hs09	2	3179623	3179624	13662	Zm00001d052273	trans
2	3000000	5000000	hs09	2	3712881	3712882	12176	Zm00001d049485	trans
2	3000000	5000000	hs09	2	3712881	3712882	10470	Zm00001d043047	trans
2	3000000	5000000	hs09	2	3712881	3712882	10291	Zm00001d042738	trans
2	3000000	5000000	hs09	2	3369069	3369070	12372	Zm00001d049768	trans
2	3000000	5000000	hs09	2	3369069	3369070	12827	Zm00001d050910	trans
2	3000000	5000000	hs09	2	3564873	3564874	188	Zm00001d027488	trans
2	3000000	5000000	hs09	2	3564873	3564874	3176	Zm00001d032517	trans
2	3000000	5000000	hs09	2	3087643	3087644	15182	Zm00001d013113	trans
2	3000000	5000000	hs09	2	3712881	3712882	18690	Zm00001d035086	trans
2	3000000	5000000	hs09	2	3712881	3712882	11708	Zm00001d048583	trans
2	3000000	5000000	hs09	2	3179623	3179624	930	Zm00001d028562	trans
2	3000000	5000000	hs09	2	3369633	3369634	26279	Zm00001d012557	trans
2	3000000	5000000	hs09	2	3712881	3712882	20333	Zm00001d038147	trans
2	3000000	5000000	hs09	2	3369069	3369070	18004	Zm00001d017840	trans
2	3000000	5000000	hs09	2	3712881	3712882	8762	Zm00001d039717	trans
2	3000000	5000000	hs09	2	3712881	3712882	10041	Zm00001d042363	trans
2	3000000	5000000	hs09	2	3712881	3712882	21591	Zm00001d019184	trans
2	3000000	5000000	hs09	2	3564873	3564874	30220	Zm00001d025991	trans
2	3000000	5000000	hs09	2	3114221	3114222	23419	Zm00001d022313	trans
2	3000000	5000000	hs09	2	3564873	3564874	22376	Zm00001d020840	trans
2	3000000	5000000	hs09	2	3712881	3712882	27310	Zm00001d046472	trans
2	3000000	5000000	hs09	2	3369633	3369634	7881	Zm00001d007080	trans
2	3000000	5000000	hs09	2	3369069	3369070	14723	Zm00001d053925	trans
2	3000000	5000000	hs09	2	3369633	3369634	4994	Zm00001d001983	cis
2	3000000	5000000	hs09	2	3087643	3087644	29031	Zm00001d023659	trans
2	3000000	5000000	hs09	2	3976407	3976408	12789	Zm00001d050811	trans
2	3000000	5000000	hs09	2	3564873	3564874	24125	Zm00001d008898	trans
2	3000000	5000000	hs09	2	3179623	3179624	9472	Zm00001d041345	trans
2	3000000	5000000	hs09	2	3179623	3179624	12602	Zm00001d050251	trans
2	3000000	5000000	hs09	2	3369069	3369070	6514	Zm00001d004672	trans
2	3000000	5000000	hs09	2	3976407	3976408	20964	Zm00001d038894	trans
2	3000000	5000000	hs09	2	3712881	3712882	26718	Zm00001d045174	trans
2	3000000	5000000	hs09	2	3369069	3369070	28354	Zm00001d048083	trans
2	3000000	5000000	hs09	2	3712881	3712882	17239	Zm00001d016606	trans
2	3000000	5000000	hs09	2	3564873	3564874	4366	Zm00001d034406	trans
2	3000000	5000000	hs09	2	3369069	3369070	25759	Zm00001d011812	trans
2	3000000	5000000	hs09	2	3712881	3712882	27938	Zm00001d047512	trans
2	3000000	5000000	hs09	2	3087643	3087644	23199	Zm00001d022025	trans
2	3000000	5000000	hs09	2	3976407	3976408	9145	Zm00001d040435	trans
2	3000000	5000000	hs09	2	3976407	3976408	21155	Zm00001d039135	trans
2	3000000	5000000	hs09	2	3369069	3369070	17007	Zm00001d016134	trans
2	3000000	5000000	hs09	2	3369069	3369070	21778	Zm00001d019563	trans
2	3000000	5000000	hs09	2	3369069	3369070	5423	Zm00001d002599	trans
2	3000000	5000000	hs09	2	3369633	3369634	29556	Zm00001d024783	trans
2	3000000	5000000	hs09	2	3564873	3564874	21877	Zm00001d019898	trans
2	3000000	5000000	hs09	2	3564873	3564874	12565	Zm00001d050184	trans
2	3000000	5000000	hs09	2	3712881	3712882	26751	Zm00001d045220	trans
2	3000000	5000000	hs09	2	3087643	3087644	15013	Zm00001d012958	trans
2	3000000	5000000	hs09	2	3082666	3082667	951	Zm00001d028591	trans
2	3000000	5000000	hs09	2	3087643	3087644	18149	Zm00001d018030	trans
2	3000000	5000000	hs09	2	3087643	3087644	21577	Zm00001d019145	trans
2	3000000	5000000	hs09	2	3369069	3369070	8736	Zm00001d039687	trans
2	3000000	5000000	hs09	2	3369069	3369070	17085	Zm00001d016301	trans
2	3000000	5000000	hs09	2	3369069	3369070	17825	Zm00001d017441	trans
2	3000000	5000000	hs09	2	3369069	3369070	14958	Zm00001d012888	trans
2	3000000	5000000	hs09	2	3369069	3369070	4963	Zm00001d001945	cis
2	3000000	5000000	hs09	2	3712881	3712882	30054	Zm00001d025761	trans
2	3000000	5000000	hs09	2	3087643	3087644	19508	Zm00001d036834	trans
2	3000000	5000000	hs09	2	3712881	3712882	21452	Zm00001d018902	trans
2	3000000	5000000	hs09	2	3087643	3087644	26087	Zm00001d012269	trans
2	3000000	5000000	hs09	2	3369069	3369070	24889	Zm00001d010336	trans
2	3000000	5000000	hs09	2	3369633	3369634	30166	Zm00001d025924	trans
2	3000000	5000000	hs09	2	3369633	3369634	1744	Zm00001d029856	trans
2	3000000	5000000	hs09	2	3369633	3369634	2309	Zm00001d031071	trans
2	3000000	5000000	hs09	2	3976407	3976408	12214	Zm00001d049545	trans
2	3000000	5000000	hs09	2	3369069	3369070	20319	Zm00001d038126	trans
2	3000000	5000000	hs09	2	3976407	3976408	18429	Zm00001d018393	trans
2	3000000	5000000	hs09	2	3976407	3976408	22568	Zm00001d021145	trans
2	3000000	5000000	hs09	2	3712881	3712882	4997	Zm00001d001987	cis
2	3000000	5000000	hs09	2	3087643	3087644	3852	Zm00001d033637	trans
2	3000000	5000000	hs09	2	3179623	3179624	4956	Zm00001d001939	cis
2	3000000	5000000	hs09	2	3369633	3369634	23462	Zm00001d022372	trans
2	3000000	5000000	hs09	2	3976407	3976408	3188	Zm00001d032536	trans
2	3000000	5000000	hs09	2	3087643	3087644	4935	Zm00001d001913	cis
2	3000000	5000000	hs09	2	3712881	3712882	18083	Zm00001d017928	trans
2	3000000	5000000	hs09	2	3712881	3712882	16711	Zm00001d015421	trans
2	3000000	5000000	hs09	2	3564873	3564874	14353	Zm00001d053432	trans
2	3000000	5000000	hs09	2	3712881	3712882	6216	Zm00001d000126	trans
2	3000000	5000000	hs09	2	3369069	3369070	4634	Zm00001d034731	trans
2	3000000	5000000	hs09	2	3564873	3564874	4969	Zm00001d001953	cis
2	3000000	5000000	hs09	2	3712881	3712882	4984	Zm00001d001973	cis
2	3000000	5000000	hs09	2	3712881	3712882	4991	Zm00001d001979	cis
2	3000000	5000000	hs09	2	3087643	3087644	2238	Zm00001d030939	trans
2	3000000	5000000	hs09	2	3712881	3712882	8846	Zm00001d039893	trans
2	3000000	5000000	hs09	2	3712881	3712882	29506	Zm00001d024672	trans
2	3000000	5000000	hs09	2	3369069	3369070	22758	Zm00001d021441	trans
2	3000000	5000000	hs09	2	3369069	3369070	7539	Zm00001d006520	trans
2	3000000	5000000	hs09	2	3564873	3564874	13902	Zm00001d052682	trans
2	3000000	5000000	hs09	2	3976407	3976408	703	Zm00001d028229	trans
2	3000000	5000000	hs09	2	3712881	3712882	14355	Zm00001d053433	trans
2	3000000	5000000	hs09	2	3369069	3369070	4577	Zm00001d034663	trans
2	3000000	5000000	hs09	2	3369069	3369070	4512	Zm00001d034594	trans
2	3000000	5000000	hs09	2	3976407	3976408	7522	Zm00001d006499	trans
2	3000000	5000000	hs09	2	3473794	3473795	11957	Zm00001d049082	trans
2	3000000	5000000	hs09	2	3082666	3082667	4939	Zm00001d001916	cis
2	3000000	5000000	hs09	2	3369069	3369070	22130	Zm00001d020461	trans
2	3000000	5000000	hs09	2	3712881	3712882	12378	Zm00001d049786	trans
2	3000000	5000000	hs09	2	3369633	3369634	21354	Zm00001d018781	trans
2	3000000	5000000	hs09	2	3369069	3369070	12286	Zm00001d049650	trans
2	3000000	5000000	hs09	2	3114221	3114222	25902	Zm00001d012017	trans
2	3000000	5000000	hs09	2	3712881	3712882	14233	Zm00001d053189	trans
2	3000000	5000000	hs09	2	3712881	3712882	13708	Zm00001d052343	trans
2	3000000	5000000	hs09	2	3082666	3082667	16911	Zm00001d015912	trans
2	3000000	5000000	hs09	2	3369069	3369070	3092	Zm00001d032386	trans
2	3000000	5000000	hs09	2	3369069	3369070	29176	Zm00001d023939	trans
2	3000000	5000000	hs09	2	3369069	3369070	3269	Zm00001d032672	trans
2	3000000	5000000	hs09	2	3976407	3976408	24278	Zm00001d009205	trans
2	3000000	5000000	hs09	2	3712881	3712882	4983	Zm00001d001972	cis
2	3000000	5000000	hs09	2	3369633	3369634	28514	Zm00001d048307	trans
2	3000000	5000000	hs09	2	3712881	3712882	5625	Zm00001d002880	trans
2	3000000	5000000	hs09	2	3712881	3712882	12445	Zm00001d049926	trans
2	3000000	5000000	hs09	2	3369069	3369070	22382	Zm00001d020852	trans
2	3000000	5000000	hs09	2	3564873	3564874	17686	Zm00001d017377	trans
2	3000000	5000000	hs09	2	3369069	3369070	27304	Zm00001d046467	trans
2	3000000	5000000	hs09	2	3087643	3087644	4932	Zm00001d001909	cis
2	3000000	5000000	hs09	2	3369069	3369070	23367	Zm00001d022241	trans
2	3000000	5000000	hs09	2	3082666	3082667	4941	Zm00001d001917	cis
2	3000000	5000000	hs09	2	3087643	3087644	27630	Zm00001d047053	trans
2	3000000	5000000	hs09	2	3087643	3087644	28535	Zm00001d048319	trans
2	3000000	5000000	hs09	2	3976407	3976408	14163	Zm00001d000116	trans
2	3000000	5000000	hs09	2	3473794	3473795	27880	Zm00001d047442	trans
2	3000000	5000000	hs09	2	3369633	3369634	8769	Zm00001d039727	trans
2	3000000	5000000	hs09	2	3087643	3087644	8984	Zm00001d040169	trans
2	3000000	5000000	hs09	2	3712881	3712882	5742	Zm00001d003072	trans
2	3000000	5000000	hs09	2	3087643	3087644	10541	Zm00001d043136	trans
2	3000000	5000000	hs09	2	3712881	3712882	24072	Zm00001d008800	trans
2	3000000	5000000	hs09	2	3712881	3712882	17349	Zm00001d016811	trans
2	3000000	5000000	hs09	2	3712881	3712882	13287	Zm00001d051749	trans
2	3000000	5000000	hs09	2	3712881	3712882	16609	Zm00001d015249	trans
2	3000000	5000000	hs09	2	3473794	3473795	23153	Zm00001d021954	trans
2	3000000	5000000	hs09	2	3712881	3712882	16345	Zm00001d014816	trans
2	3000000	5000000	hs09	2	3473794	3473795	24959	Zm00001d010488	trans
2	3000000	5000000	hs09	2	3369069	3369070	481	Zm00001d027903	trans
2	3000000	5000000	hs09	2	3564873	3564874	4965	Zm00001d001947	cis
2	3000000	5000000	hs09	2	3473794	3473795	27540	Zm00001d046900	trans
2	3000000	5000000	hs09	2	3369069	3369070	11482	Zm00001d044445	trans
2	3000000	5000000	hs09	2	3087643	3087644	9509	Zm00001d041430	trans
2	3000000	5000000	hs09	2	3564873	3564874	25777	Zm00001d011833	trans
2	3000000	5000000	hs09	2	3564873	3564874	29068	Zm00001d023737	trans
2	3000000	5000000	hs09	2	3473794	3473795	24028	Zm00001d008726	trans
2	3000000	5000000	hs09	2	3082666	3082667	14807	Zm00001d054010	trans
2	3000000	5000000	hs09	2	3473794	3473795	6613	Zm00001d004894	trans
2	3000000	5000000	hs09	2	3082666	3082667	6570	Zm00001d004804	trans
2	3000000	5000000	hs09	2	3712881	3712882	15664	Zm00001d013743	trans
2	3000000	5000000	hs09	2	3108969	3108970	4962	Zm00001d001941	cis
2	3000000	5000000	hs09	2	3473794	3473795	25604	Zm00001d011585	trans
2	3000000	5000000	hs09	2	3473794	3473795	1851	Zm00001d030069	trans
2	3000000	5000000	hs09	2	3473794	3473795	13362	Zm00001d051867	trans
2	3000000	5000000	hs09	2	3087643	3087644	8712	Zm00001d039656	trans
2	3000000	5000000	hs09	2	3369069	3369070	26890	Zm00001d045458	trans
2	3000000	5000000	hs09	2	3082666	3082667	4930	Zm00001d001908	cis
2	3000000	5000000	hs09	2	3712881	3712882	23667	Zm00001d008187	trans
2	3000000	5000000	hs09	2	3712881	3712882	22358	Zm00001d020808	trans
2	3000000	5000000	hs09	2	3087643	3087644	26963	Zm00001d045540	trans
2	3000000	5000000	hs09	2	3108969	3108970	8757	Zm00001d039715	trans
2	3000000	5000000	hs09	2	3108969	3108970	9269	Zm00001d040731	trans
2	3000000	5000000	hs09	2	3097353	3097354	6931	Zm00001d005558	trans
2	3000000	5000000	hs09	2	3097353	3097354	27809	Zm00001d047329	trans
2	3000000	5000000	hs09	2	3082666	3082667	4937	Zm00001d001914	cis
2	3000000	5000000	hs09	2	3473794	3473795	28859	Zm00001d023371	trans
2	3000000	5000000	hs09	2	3369069	3369070	4297	Zm00001d034283	trans
2	3000000	5000000	hs09	2	3473794	3473795	9898	Zm00001d042118	trans
2	3000000	5000000	hs09	2	3976407	3976408	23411	Zm00001d022302	trans
2	3000000	5000000	hs09	2	3712881	3712882	4974	Zm00001d001962	cis
2	3000000	5000000	hs09	2	3369633	3369634	11795	Zm00001d048707	trans
2	3000000	5000000	hs09	2	3087643	3087644	26560	Zm00001d044929	trans
2	3000000	5000000	hs09	2	3473794	3473795	4563	Zm00001d034638	trans
2	3000000	5000000	hs09	2	3473794	3473795	4920	Zm00001d001896	cis
2	3000000	5000000	hs09	2	3108969	3108970	29586	Zm00001d024835	trans
2	3000000	5000000	hs09	2	3712881	3712882	25456	Zm00001d011321	trans
2	3000000	5000000	hs09	2	3712881	3712882	29519	Zm00001d024687	trans
2	3000000	5000000	hs09	2	3712881	3712882	4980	Zm00001d001968	cis
2	3000000	5000000	hs09	2	3712881	3712882	25769	Zm00001d011826	trans
2	3000000	5000000	hs09	2	3712881	3712882	25924	Zm00001d012049	trans
2	3000000	5000000	hs09	2	3097353	3097354	4951	Zm00001d001935	cis
2	3000000	5000000	hs09	2	3976407	3976408	23041	Zm00001d021805	trans
2	3000000	5000000	hs09	2	3564873	3564874	16291	Zm00001d014762	trans
2	3000000	5000000	hs09	2	3712881	3712882	14896	Zm00001d012824	trans
2	3000000	5000000	hs09	2	3097353	3097354	4954	Zm00001d001937	cis
2	3000000	5000000	hs09	2	3473794	3473795	3378	Zm00001d032836	trans
2	3000000	5000000	hs09	2	3473794	3473795	9824	Zm00001d042017	trans
2	3000000	5000000	hs09	2	3564873	3564874	15528	Zm00001d013566	trans
2	3000000	5000000	hs09	2	3976407	3976408	22876	Zm00001d021595	trans
2	3000000	5000000	hs09	2	3712881	3712882	26261	Zm00001d012537	trans
2	3000000	5000000	hs09	2	3712881	3712882	25584	Zm00001d011543	trans
2	3000000	5000000	hs09	2	3087643	3087644	13412	Zm00001d051925	trans
2	3000000	5000000	hs09	2	4067005	4067006	1299	Zm00001d029067	trans
2	3000000	5000000	hs09	2	4067005	4067006	1162	Zm00001d028909	trans
2	3000000	5000000	hs09	2	4067005	4067006	3683	Zm00001d033371	trans
2	3000000	5000000	hs09	2	4067005	4067006	3268	Zm00001d032671	trans
2	3000000	5000000	hs09	2	4067005	4067006	3074	Zm00001d032353	trans
2	3000000	5000000	hs09	2	4067005	4067006	1025	Zm00001d028704	trans
2	3000000	5000000	hs09	2	4067005	4067006	810	Zm00001d028392	trans
2	3000000	5000000	hs09	2	4060265	4060266	16143	Zm00001d014564	trans
2	3000000	5000000	hs09	2	4060265	4060266	16243	Zm00001d014718	trans
2	3000000	5000000	hs09	2	4060265	4060266	26271	Zm00001d012550	trans
2	3000000	5000000	hs09	2	4067005	4067006	699	Zm00001d028226	trans
2	3000000	5000000	hs09	2	4661306	4661307	5036	Zm00001d002028	cis
2	3000000	5000000	hs09	2	4433631	4433632	9811	Zm00001d041995	trans
2	3000000	5000000	hs09	2	4067005	4067006	23604	Zm00001d022565	trans
2	3000000	5000000	hs09	2	4637560	4637561	5027	Zm00001d002022	cis
2	3000000	5000000	hs09	2	4067005	4067006	30279	Zm00001d026063	trans
2	3000000	5000000	hs09	2	4067005	4067006	427	Zm00001d027856	trans
2	3000000	5000000	hs09	2	4060265	4060266	15305	Zm00001d013287	trans
2	3000000	5000000	hs09	2	4060265	4060266	2719	Zm00001d031802	trans
2	3000000	5000000	hs09	2	4060265	4060266	4223	Zm00001d034179	trans
2	3000000	5000000	hs09	2	4637560	4637561	3324	Zm00001d032736	trans
2	3000000	5000000	hs09	2	4259296	4259297	5026	Zm00001d002012	cis
2	3000000	5000000	hs09	2	4661306	4661307	5039	Zm00001d002034	cis
2	3000000	5000000	hs09	2	4856680	4856681	5037	Zm00001d002029	cis
2	3000000	5000000	hs09	2	4060265	4060266	14150	Zm00001d053055	trans
2	3000000	5000000	hs09	2	4067005	4067006	30520	Zm00001d026405	trans
2	3000000	5000000	hs09	2	4862840	4862841	15166	Zm00001d013095	trans
2	3000000	5000000	hs09	2	4060265	4060266	25632	Zm00001d011624	trans
2	3000000	5000000	hs09	2	4067005	4067006	2148	Zm00001d030762	trans
2	3000000	5000000	hs09	2	4067005	4067006	4002	Zm00001d033876	trans
2	3000000	5000000	hs09	2	4650125	4650126	12722	Zm00001d050604	trans
2	3000000	5000000	hs09	2	4060265	4060266	18364	Zm00001d018333	trans
2	3000000	5000000	hs09	2	4060265	4060266	22406	Zm00001d020882	trans
2	3000000	5000000	hs09	2	4067005	4067006	22592	Zm00001d021224	trans
2	3000000	5000000	hs09	2	4060265	4060266	13283	Zm00001d051746	trans
2	3000000	5000000	hs09	2	4067005	4067006	22026	Zm00001d020296	trans
2	3000000	5000000	hs09	2	4060265	4060266	13296	Zm00001d051785	trans
2	3000000	5000000	hs09	2	4060265	4060266	19590	Zm00001d037079	trans
2	3000000	5000000	hs09	2	4060265	4060266	8918	Zm00001d040034	trans
2	3000000	5000000	hs09	2	4067005	4067006	11324	Zm00001d044242	trans
2	3000000	5000000	hs09	2	4060265	4060266	28127	Zm00001d047789	trans
2	3000000	5000000	hs09	2	4060265	4060266	4987	Zm00001d001974	cis
2	3000000	5000000	hs09	2	4592220	4592221	5203	Zm00001d002260	cis
2	3000000	5000000	hs09	2	4067005	4067006	20726	Zm00001d038648	trans
2	3000000	5000000	hs09	2	4864252	4864253	10469	Zm00001d043045	trans
2	3000000	5000000	hs09	2	4060265	4060266	22402	Zm00001d020877	trans
