"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX243055","""Zea mays, CI90C RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394933","Maize","1544.2","1","12687612","2537522400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243054","""Zea mays, CI64 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394932","Maize","2285.44","1","18318199","3663639800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243053","""Zea mays, CI3A RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394931","Maize","915.75","1","7348592","1469718400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243052","""Zea mays, CI31A RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394930","Maize","1361.49","1","11260617","2252123400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243051","""Zea mays, CI28A RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394929","Maize","846.23","1","6987893","1397578600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243050","""Zea mays, CI21E RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394928","Maize","2399.32","1","19590187","3918037400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243049","""Zea mays, CI187-2 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394927","Maize","937.64","1","7568062","1513612400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243048","""Zea mays, CI_40H RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394926","Maize","848.78","1","7022357","1404471400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243047","""Zea mays, Chi-tan_120 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394925","Maize","2812.49","1","21089925","4217985000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243046","""Zea mays, CH9 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394924","Maize","1443.54","1","11722415","2344483000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243045","""Zea mays, CH753-4 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394923","Maize","722.27","1","5970908","1194181600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243044","""Zea mays, CH701-30 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394922","Maize","1700.85","1","13820219","2764043800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243043","""Zea mays, CH157 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394921","Maize","1252.7","1","9331922","1866384400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243042","""Zea mays, CG65 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394920","Maize","1036.65","1","8334062","1666812400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243041","""Zea mays, CG108 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394919","Maize","837.68","1","6880977","1376195400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243040","""Zea mays, CG106 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394918","Maize","814.29","1","6499136","1299827200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243039","""Zea mays, CG10 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394917","Maize","1132.99","1","9424133","1884826600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243038","""Zea mays, C68 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394916","Maize","747.22","1","6207735","1241547000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243037","""Zea mays, C49A RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394915","Maize","1249.5","1","9905474","1981094800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243036","""Zea mays, C42 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394914","Maize","1070.13","1","8574425","1714885000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243035","""Zea mays, C15 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394913","Maize","1146.86","1","9274740","1854948000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243034","""Zea mays, C123 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394912","Maize","1331.74","1","10710120","2142024000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243033","""Zea mays, C103 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394911","Maize","921.75","1","7636163","1527232600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243032","""Zea mays, C102 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394910","Maize","2944.32","1","23506787","4701357400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243031","""Zea mays, B99 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394909","Maize","2061.35","1","16674942","3334988400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243030","""Zea mays, B98 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394908","Maize","1765.6","1","14324257","2864851400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243029","""Zea mays, B97 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394907","Maize","1414.47","1","11662335","2332467000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243028","""Zea mays, B91 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394906","Maize","736.02","1","6025628","1205125600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243027","""Zea mays, B90 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394905","Maize","919.44","1","7314669","1462933800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243026","""Zea mays, B88 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394904","Maize","1531.18","1","12605109","2521021800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243025","""Zea mays, B87 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394903","Maize","1402.94","1","11107804","2221560800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243024","""Zea mays, B85 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394902","Maize","2615.23","1","19553735","3910747000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243023","""Zea mays, B84 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394901","Maize","1265.6","1","10377776","2075555200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243022","""Zea mays, B8 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394900","Maize","1233.81","1","10076231","2015246200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243021","""Zea mays, B79 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394899","Maize","768.27","1","6322121","1264424200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243020","""Zea mays, B77 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394898","Maize","2568.89","1","20705205","4141041000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243019","""Zea mays, B75 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394897","Maize","2011.75","1","16230693","3246138600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243018","""Zea mays, B73 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394896","Maize","38177.19","1","310405729","62081145800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243017","""Zea mays, B7 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394895","Maize","1380.7","1","11247322","2249464400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243016","""Zea mays, B68 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394894","Maize","1083.14","1","8676696","1735339200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243015","""Zea mays, B66 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394893","Maize","2188.82","1","16262213","3252442600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243014","""Zea mays, B64 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394892","Maize","863.8","1","6946454","1389290800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243013","""Zea mays, B54 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394891","Maize","1880.43","1","15433751","3086750200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243012","""Zea mays, B52 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394890","Maize","906.6","1","7284456","1456891200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243011","""Zea mays, B42 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394889","Maize","683.95","1","5621548","1124309600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243010","""Zea mays, B37 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394888","Maize","732.23","1","6178219","1235643800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243009","""Zea mays, B2 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394887","Maize","1348.36","1","10902394","2180478800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243008","""Zea mays, B164 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394886","Maize","968.33","1","8073221","1614644200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243007","""Zea mays, B14A RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394885","Maize","1494.88","1","12270206","2454041200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243006","""Zea mays, B14 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394884","Maize","703.11","1","6143659","1228731800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243005","""Zea mays, B121 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394883","Maize","1214.13","1","9998565","1999713000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243004","""Zea mays, B120 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394882","Maize","1132.72","1","9131894","1826378800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243003","""Zea mays, B119 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394881","Maize","1310.23","1","10572824","2114564800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243002","""Zea mays, B115 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394880","Maize","2351.7","1","18091749","3618349800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243001","""Zea mays, B114 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394879","Maize","1050.19","1","7900228","1580045600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX243000","""Zea mays, B113 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394878","Maize","1490.35","1","12225959","2445191800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242999","""Zea mays, B112 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394877","Maize","766.81","1","6249849","1249969800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242998","""Zea mays, B111 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394876","Maize","2173.99","1","17375942","3475188400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242997","""Zea mays, B110 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394875","Maize","1054.14","1","8619438","1723887600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242996","""Zea mays, B109 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394874","Maize","1963.76","1","15815186","3163037200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242995","""Zea mays, B108 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394873","Maize","1859.65","1","13885709","2777141800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242994","""Zea mays, B107 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394872","Maize","1084.89","1","8507148","1701429600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242993","""Zea mays, B106 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394871","Maize","1681.94","1","13774579","2754915800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242992","""Zea mays, B105 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394870","Maize","623.13","1","5194016","1038803200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242991","""Zea mays, B104 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394869","Maize","1199.61","1","9633036","1926607200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242990","""Zea mays, B103 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394868","Maize","982.82","1","7902840","1580568000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242989","""Zea mays, B101 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394867","Maize","2212.08","1","18247894","3649578800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242988","""Zea mays, B10 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394866","Maize","1417.39","1","11093923","2218784600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242987","""Zea mays, B-28 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394865","Maize","1249.84","1","10125956","2025191200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242986","""Zea mays, B-18_INBR.FR.SUPERGOLD RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394864","Maize","1052.27","1","8749773","1749954600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242985","""Zea mays, AusTRCF_306238 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394863","Maize","912.59","1","7523248","1504649600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242984","""Zea mays, AS5707 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394862","Maize","729.22","1","5788179","1157635800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242983","""Zea mays, AR228 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394861","Maize","1438.31","1","11697659","2339531800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242982","""Zea mays, A797NW RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394860","Maize","1818.47","1","15144636","3028927200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242981","""Zea mays, A73 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394859","Maize","2669.48","1","20499906","4099981200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242980","""Zea mays, A71 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394858","Maize","1000.22","1","8710693","1742138600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242979","""Zea mays, A682 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394857","Maize","2088.23","1","16779161","3355832200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242978","""Zea mays, A680 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394856","Maize","1001.21","1","8159471","1631894200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242977","""Zea mays, A679 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394855","Maize","1232.88","1","9904082","1980816400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242976","""Zea mays, A674 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394854","Maize","1015.46","1","8877616","1775523200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242975","""Zea mays, A673 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394853","Maize","1034.41","1","8634803","1726960600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242974","""Zea mays, A663 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394852","Maize","1712.57","1","15210610","3042122000","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242973","""Zea mays, A662 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394851","Maize","774.8","1","6861362","1372272400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242972","""Zea mays, A661 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394850","Maize","1396.4","1","11239904","2247980800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242971","""Zea mays, A659 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394849","Maize","1437.45","1","11684971","2336994200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242970","""Zea mays, A651 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394848","Maize","848.98","1","7385369","1477073800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242969","""Zea mays, A649 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394847","Maize","1371.72","1","11100807","2220161400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242968","""Zea mays, A648 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394846","Maize","1062.08","1","9249264","1849852800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242967","""Zea mays, A635 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394845","Maize","1361.7","1","10886917","2177383400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242966","""Zea mays, A632 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394844","Maize","1687.6","1","13463783","2692756600","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242965","""Zea mays, A627 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394843","Maize","769.74","1","6732997","1346599400","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242964","""Zea mays, A572 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394842","Maize","706.85","1","6146099","1229219800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242963","""Zea mays, A554 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394841","Maize","1512.72","1","12127359","2425471800","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242962","""Zea mays, A427 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394840","Maize","1395.21","1","11343571","2268714200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242961","""Zea mays, A415-1-3_INBRED RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394839","Maize","1236.24","1","10830871","2166174200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX242960","""Zea mays, A401 RNAseq""","Zea mays subsp. mays","Illumina HiSeq 2000","MSU-BUELL","SRP018753","Zea mays subsp. mays Transcriptome or Gene expression","SRS394838","Maize","1855.15","1","15013526","3002705200","","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
