"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX4655862","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160203","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_seedling-leaf_1 transcriptome","SRS3753319","","2916.06","1","33475475","10109593450","COGNH","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655861","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160202","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_mature-leaf_1 transcriptome","SRS3753318","","3551.04","1","40968367","12372446834","COGPU","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655860","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160201","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_6w-ver_leaves_2 transcriptome","SRS3753317","","3364.3","1","38349855","11581656210","COGSP","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655859","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160200","Brachypodium distachyon Bd30-1 gene expression profiling - 2dpi_Bd30-1_Pgt-7a _1 transcriptome","SRS3753316","","2515.58","1","28893625","8725874750","COGSS","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655858","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160199","Brachypodium distachyon Bd30-1 gene expression profiling - 7_Bd30-1_PMV+SPMV1 transcriptome","SRS3753315","","2314.44","1","26470104","7993971408","COGUC","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655857","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160198","Brachypodium distachyon Bd30-1 gene expression profiling - 7_dpi_Bd30-1_Mock2 transcriptome","SRS3753314","","2183.38","1","24837034","7500784268","COGTO","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655856","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160197","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_mature-crown_3 transcriptome","SRS3753313","","2325.64","1","26455332","7989510264","COGSA","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655855","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160196","Brachypodium distachyon Bd30-1 gene expression profiling - 4dpi_Bd30-1_Pgt-7a _2 transcriptome","SRS3753312","","2068.33","1","23685821","7153117942","COGTA","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655854","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160195","Brachypodium distachyon Bd30-1 gene expression profiling - 14_dpi_Bd30-1_Mock3 transcriptome","SRS3753311","","2466.3","1","28110674","8489423548","COGTY","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655853","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160194","Brachypodium distachyon Bd30-1 gene expression profiling - 7_Bd30-1_PMV+SPMV3 transcriptome","SRS3753310","","1967.71","1","22662441","6844057182","COGUH","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655852","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160193","Brachypodium distachyon Bd30-1 gene expression profiling - 14_dpi_Bd30-1_Mock2 transcriptome","SRS3753309","","2675.06","1","30440038","9192891476","COGTX","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655851","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160192","Brachypodium distachyon Bd30-1 gene expression profiling - 4dpi_Bd30-1_Mock_1 transcriptome","SRS3753308","","2390.82","1","27087204","8180335608","COGTC","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655850","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160191","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_urea_3 transcriptome","SRS3753307","","2549.22","1","29124856","8795706512","COGPN","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655849","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160190","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_nutrient-ck_2 transcriptome","SRS3753306","","2292.31","1","26191039","7909693778","COGPG","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655848","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160189","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_nitrate_3 transcriptome","SRS3753305","","4047.66","1","46449627","14027787354","COGPS","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655847","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160188","Brachypodium distachyon Bd30-1 gene expression profiling - 14_dpi_Bd30-1_Mock1 transcriptome","SRS3753304","","1937.33","1","22104837","6675660774","COGTW","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655846","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160187","Brachypodium distachyon Bd30-1 gene expression profiling - 2dpi_Bd30-1_Mock_2 transcriptome","SRS3753303","","2172.7","1","25056662","7567111924","COGSX","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655845","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160186","Brachypodium distachyon Bd30-1 gene expression profiling - 7_dpi_Bd30-1_PMV2 transcriptome","SRS3753302","","2135.33","1","24541056","7411398912","COGTT","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655844","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160185","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_mature-leaf_4 transcriptome","SRS3753301","","2429.42","1","27829334","8404458868","COGPY","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655843","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160183","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_mature-root_2 transcriptome","SRS3753299","","2972.18","1","33904331","10239107962","COGSG","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655842","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160184","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_drought_1 transcriptome","SRS3753300","","1788.34","1","20167619","6090620938","COGOH","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655841","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160182","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_mature-root_4 transcriptome","SRS3753298","","2946.16","1","33719860","10183397720","COGSN","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655840","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160181","Brachypodium distachyon Bd30-1 gene expression profiling - 2dpi_Bd30-1_Mock_3 transcriptome","SRS3753297","","2212.19","1","25510971","7704313242","COGSY","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655839","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160180","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_root_3 transcriptome","SRS3753296","","2886.2","1","32920644","9942034488","COGOX","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655838","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160179","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_ammonium_2 transcriptome","SRS3753295","","2793.11","1","32128263","9702735426","COGOZ","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655837","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160178","Brachypodium distachyon Bd30-1 gene expression profiling - 14_Bd30-1_PMV+SPMV3 transcriptome","SRS3753294","","1624.76","1","18565496","5606779792","COGUP","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655836","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160177","Brachypodium distachyon Bd30-1 gene expression profiling - 7_dpi_Bd30-1_PMV1 transcriptome","SRS3753293","","1997.11","1","22540491","6807228282","COGTS","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655835","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160176","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_urea_2 transcriptome","SRS3753292","","3187.25","1","36729103","11092189106","COGPP","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655834","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160175","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_mature-crown_2 transcriptome","SRS3753291","","3395.67","1","39065382","11797745364","COGPZ","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655833","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160174","Brachypodium distachyon Bd30-1 gene expression profiling - 4dpi_Bd30-1_Mock_2 transcriptome","SRS3753290","","1922.37","1","22119334","6680038868","COGTG","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655832","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160173","Brachypodium distachyon Bd30-1 gene expression profiling - 7_dpi_Bd30-1_Mock3 transcriptome","SRS3753289","","2598.1","1","29552776","8924938352","COGTP","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655831","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160172","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_mature-root_1 transcriptome","SRS3753288","","2558.92","1","29212702","8822236004","COGSC","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655830","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160171","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_heat_1 transcriptome","SRS3753287","","2775.66","1","31767293","9593722486","COGNX","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655829","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160170","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_salt_1 transcriptome","SRS3753286","","3035.08","1","34280456","10352697712","COGNY","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655828","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160169","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_mature-leaf_3 transcriptome","SRS3753285","","3276.17","1","37801775","11416136050","COGPX","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655827","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160168","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_seedling-crown_2 transcriptome","SRS3753284","","2785.02","1","31699541","9573261382","COGOS","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655826","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160166","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_seedling-crown_1 transcriptome","SRS3753282","","3114.62","1","35498989","10720694678","COGOP","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655825","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160167","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_salt_3 transcriptome","SRS3753283","","3086.26","1","35186207","10626234514","COGON","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655824","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160165","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_crown_3 transcriptome","SRS3753281","","3172.69","1","36237299","10943664298","COGOT","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655823","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160163","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_seedling-root_1 transcriptome","SRS3753279","","2656.78","1","30564210","9230391420","COGOU","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655822","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160164","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_mature-crown_4 transcriptome","SRS3753280","","1840.41","1","20774239","6273820178","COGSB","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655821","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160162","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_root_2 transcriptome","SRS3753278","","2715.78","1","31102548","9392969496","COGOW","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655820","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160161","Brachypodium distachyon Bd30-1 gene expression profiling - 7_Bd30-1_PMV+SPMV2 transcriptome","SRS3753277","","2433.87","1","27673624","8357434448","COGUG","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655819","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160160","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_nutrient-ck_3 transcriptome","SRS3753276","","2438.38","1","28041574","8468555348","COGPT","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655818","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160159","Brachypodium distachyon Bd30-1 gene expression profiling - 14_Bd30-1_PMV+SPMV1 transcriptome","SRS3753275","","2028.7","1","23316602","7041613804","COGUN","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655817","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160158","Brachypodium distachyon Bd30-1 gene expression profiling - 7_dpi_Bd30-1_Mock1 transcriptome","SRS3753274","","3067.97","1","35280978","10654855356","COGTN","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655816","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160157","Brachypodium distachyon Bd30-1 gene expression profiling - 4dpi_Bd30-1_Pgt-7a _1 transcriptome","SRS3753273","","2405.36","1","27404959","8276297618","COGSZ","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655815","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160156","Brachypodium distachyon Bd30-1 gene expression profiling - Bd30-1_cold_3 transcriptome","SRS3753272","","2450.89","1","27942467","8438625034","COGOO","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655814","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160155","Brachypodium distachyon Bd30-1 gene expression profiling - 7_dpi_Bd30-1_PMV3 transcriptome","SRS3753271","","2276.49","1","26050963","7867390826","COGTU","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655813","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160154","Brachypodium distachyon Bd30-1 gene expression profiling - 14_dpi_Bd30-1_PMV1 transcriptome","SRS3753270","","2097.07","1","23957271","7235095842","COGTZ","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655812","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160153","Brachypodium distachyon Bd30-1 gene expression profiling - 2dpi_Bd30-1_Pgt-7a _3 transcriptome","SRS3753269","","2414.61","1","27741143","8377825186","COGSU","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655811","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160152","Brachypodium distachyon Bd30-1 gene expression profiling - 14_Bd30-1_PMV+SPMV2 transcriptome","SRS3753268","","2417.46","1","27785119","8391105938","COGUO","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655810","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160151","Brachypodium distachyon Bd30-1 gene expression profiling - 14_dpi_Bd30-1_PMV3 transcriptome","SRS3753267","","2740.17","1","31190357","9419487814","COGUB","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4655809","Brachypodium distachyon Bd30-1 Gene Atlas Plate 17","Brachypodium distachyon","Illumina NovaSeq 6000","JGI","SRP160150","Brachypodium distachyon Bd30-1 gene expression profiling - 14_dpi_Bd30-1_PMV2 transcriptome","SRS3753266","","2765.15","1","31436270","9493753540","COGUA","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4342229","Poplar trichocarpa Nisqually-1 Gene Atlas smRNA pilot","Populus trichocarpa","NextSeq 500","JGI","SRP152197","Populus trichocarpa Nisqually-1 smRNA - 016-A08 - Stem_Nitrogen.1","SRS3502817","","295.87","1","15832420","807453420","AOSHA","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4342227","Poplar trichocarpa Nisqually-1 Gene Atlas smRNA pilot","Populus trichocarpa","Illumina HiSeq 2500","JGI","SRP152195","Populus trichocarpa Nisqually-1 smRNA - 016-A02 - Stem_Ammonia.2","SRS3502815","","280.32","1","14566116","742871916","AOSHB","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4342225","Poplar trichocarpa Nisqually-1 Gene Atlas smRNA pilot","Populus trichocarpa","NextSeq 500","JGI","SRP152193","Populus trichocarpa Nisqually-1 smRNA - 016-B05 - Stem_Urea_1","SRS3502813","","379.93","1","20240646","1032272946","AOSGY","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX4342224","Poplar trichocarpa Nisqually-1 Gene Atlas smRNA pilot","Populus trichocarpa","Illumina HiSeq 2500","JGI","SRP152192","Populus trichocarpa Nisqually-1 smRNA - 015-I08 - Root_Ammonia.1","SRS3502812","","126.51","1","6430200","327940200","AOSGZ","OTHER","TRANSCRIPTOMIC","RT-PCR"
"SRX3763942","MG_03","plant metagenome","Illumina MiSeq","Guizhou University","SRP133922","soil metagenome Genome sequencing","SRS3018859","","0.05","1","79","19974","MG_03","AMPLICON","METAGENOMIC","PCR"
"SRX3763941","MG_02","plant metagenome","Illumina MiSeq","Guizhou University","SRP133922","soil metagenome Genome sequencing","SRS3018858","","0.05","1","67","17648","MG_02","AMPLICON","METAGENOMIC","PCR"
"SRX3763940","MG_01","plant metagenome","Illumina MiSeq","Guizhou University","SRP133922","soil metagenome Genome sequencing","SRS3018856","","0.05","1","76","18298","MG_01","AMPLICON","METAGENOMIC","PCR"
"SRX3763939","WD_03","plant metagenome","Illumina MiSeq","Guizhou University","SRP133922","soil metagenome Genome sequencing","SRS3018857","","0.05","1","77","20234","WD_03","AMPLICON","METAGENOMIC","PCR"
"SRX3763938","WD_02","plant metagenome","Illumina MiSeq","Guizhou University","SRP133922","soil metagenome Genome sequencing","SRS3018855","","0.05","1","72","19531","WD_02","AMPLICON","METAGENOMIC","PCR"
"SRX3763937","WD_01","plant metagenome","Illumina MiSeq","Guizhou University","SRP133922","soil metagenome Genome sequencing","SRS3018854","","0.05","1","81","21679","WD_01","AMPLICON","METAGENOMIC","PCR"
